supervised loss,contrastive loss,dice,iou
dice,directional,0.633381495784425,0.5208003943754408,0.3320887282536806,0.004410843486371247
dice,local,0.021624107348507192,0.01167486604168583,0.00779486425989016,0.004321611445883046
dice,hybrid,0.6478370793045335,0.5229575138380275,0.3237829421110277,0.004273956236631974
cross entropy,pixel,0.4541853854448379,0.3371250880958036,0.18042405552223156,0.0035434766955997634
cross entropy,local,0.5194426850121774,0.39615521288747724,0.2301561501874015,0.004284915716751762
cross entropy,hybrid,0.7013536634369771,0.5814255170814129,0.37129299004634686,0.0041833014591880465
cross entropy,directional,0.7066798338317811,0.5920264955711626,0.3720074590965437,0.0035790153171705165
